transacao_id,cliente_id,valor,tipo,categoria,metodo_pagamento,data_transacao
c7a154d1,74,3942.11,compra,vestuário,PIX,2025-02-14 22:41:00
54e6f5f1,92,4292.79,compra,eletrônicos,cartão de crédito,2025-02-03 22:41:00
5850cd11,97,3638.82,venda,automotivo,PIX,2025-02-12 22:41:00
9404513e,41,2282.31,venda,livros,transferência,2025-03-02 22:41:00
ff3ff00d,16,85.41,venda,livros,transferência,2025-01-20 22:41:00
2b12a8c4,35,901.93,compra,livros,boleto,2025-02-25 22:41:00
d2bdd51e,77,2152.23,venda,vestuário,boleto,2025-02-28 22:41:00
5bd4bde1,65,4257.38,compra,automotivo,transferência,2025-03-07 22:41:00
1a877a69,95,485.93,venda,livros,PIX,2025-01-27 22:41:00
43a86ada,86,4704.81,compra,livros,PIX,2025-03-07 22:41:00
338cf612,66,4188.74,venda,livros,cartão de crédito,2025-01-28 22:41:00
cfda5152,5,1536.33,venda,livros,PIX,2025-03-04 22:41:00
a22fb973,83,2819.96,venda,automotivo,cartão de crédito,2025-01-13 22:41:00
1984842c,87,444.28,compra,livros,cartão de crédito,2025-01-30 22:41:00
5066d61b,3,3198.02,venda,eletrônicos,boleto,2025-01-24 22:41:00
953f3e8b,99,2356.88,compra,alimentação,transferência,2025-01-28 22:41:00
4d4d6734,83,3939.62,venda,eletrônicos,cartão de crédito,2025-03-09 22:41:00
c53543c8,30,2067.24,venda,eletrônicos,PIX,2025-01-28 22:41:00
f5f84098,18,1834.36,venda,livros,transferência,2025-01-17 22:41:00
434ead57,20,2714.64,compra,vestuário,PIX,2025-01-21 22:41:00
1059b507,73,2479.53,venda,eletrônicos,PIX,2025-03-03 22:41:00
ed111dd8,93,181.82,venda,alimentação,transferência,2025-03-09 22:41:00
deb08b94,26,4160.2,compra,alimentação,cartão de crédito,2025-02-25 22:41:00
3cda1ccf,83,1684.14,compra,alimentação,transferência,2025-02-25 22:41:00
4c2fb53a,48,4355.06,venda,eletrônicos,PIX,2025-03-02 22:41:00
88ae2c34,48,2234.16,venda,livros,transferência,2025-02-25 22:41:00
ed3f9a20,17,2708.49,venda,alimentação,boleto,2025-02-18 22:41:00
dce9db4b,64,3912.28,compra,eletrônicos,boleto,2025-01-28 22:41:00
1893cb5e,95,3398.67,compra,vestuário,PIX,2025-02-22 22:41:00
8014fcd6,64,2871.8,compra,automotivo,PIX,2025-03-06 22:41:00
b875fc38,27,1369.8,compra,vestuário,boleto,2025-02-19 22:41:00
6264a360,68,4699.56,compra,eletrônicos,cartão de crédito,2025-02-02 22:41:00
67569f75,47,793.84,compra,livros,PIX,2025-01-29 22:41:00
a1f0240d,56,1191.22,venda,automotivo,transferência,2025-01-16 22:41:00
c04af373,62,3619.74,compra,automotivo,PIX,2025-02-24 22:41:00
f8a12454,72,2636.96,venda,automotivo,transferência,2025-02-07 22:41:00
f7735be3,95,177.04,venda,alimentação,cartão de crédito,2025-02-05 22:41:00
0ef506c5,44,3185.69,compra,automotivo,boleto,2025-02-23 22:41:00
579950e8,15,4841.03,compra,livros,cartão de crédito,2025-01-19 22:41:00
761b1aad,69,4359.31,compra,alimentação,transferência,2025-03-08 22:41:00
1e0326f6,51,2584.6,venda,automotivo,PIX,2025-02-09 22:41:00
64a9be7e,13,4530.03,venda,alimentação,PIX,2025-02-16 22:41:00
0690ebd5,18,754.34,compra,vestuário,PIX,2025-03-08 22:41:00
1abace1e,2,1174.77,compra,automotivo,boleto,2025-01-18 22:41:00
ff31afe9,60,2252.65,venda,eletrônicos,boleto,2025-03-02 22:41:00
41c4068a,46,3947.99,compra,alimentação,PIX,2025-01-30 22:41:00
1897acb9,58,4932.37,compra,automotivo,PIX,2025-03-10 22:41:00
04e9dd65,65,3988.95,venda,vestuário,boleto,2025-02-12 22:41:00
45d7fc61,26,4072.86,compra,alimentação,boleto,2025-02-25 22:41:00
0c4adffd,53,1218.86,compra,livros,boleto,2025-01-25 22:41:00
dc8cfaae,35,3522.29,compra,automotivo,transferência,2025-01-21 22:41:00
5f7abef5,9,4364.44,venda,eletrônicos,boleto,2025-02-23 22:41:00
fcd69022,60,458.97,compra,vestuário,boleto,2025-02-27 22:41:00
e31c518d,8,2017.12,venda,vestuário,PIX,2025-02-01 22:41:00
6a49cc60,15,1754.87,venda,automotivo,transferência,2025-02-21 22:41:00
6c4fc9c2,57,3326.69,venda,alimentação,boleto,2025-02-08 22:41:00
92e135f4,65,4243.74,compra,livros,transferência,2025-02-20 22:41:00
6614af51,54,3744.74,venda,livros,PIX,2025-02-04 22:41:00
c3b5fe4d,72,2704.45,venda,livros,cartão de crédito,2025-03-03 22:41:00
20fffad9,35,2638.5,compra,livros,cartão de crédito,2025-01-18 22:41:00
e782dfb4,23,1392.77,venda,automotivo,PIX,2025-02-27 22:41:00
3a46c31f,12,36.82,compra,eletrônicos,PIX,2025-01-17 22:41:00
92beeab1,37,4416.18,venda,alimentação,transferência,2025-03-10 22:41:00
7d0fc2a3,74,159.63,compra,livros,transferência,2025-01-19 22:41:00
724d79c0,55,4370.83,venda,livros,PIX,2025-01-21 22:41:00
40e56ea5,54,2215.42,compra,automotivo,cartão de crédito,2025-01-15 22:41:00
b9a32778,56,395.11,venda,eletrônicos,transferência,2025-03-05 22:41:00
ebbc70c8,85,609.3,venda,automotivo,PIX,2025-01-15 22:41:00
10666c32,33,410.55,venda,automotivo,cartão de crédito,2025-03-04 22:41:00
97cba83b,61,2446.34,venda,vestuário,cartão de crédito,2025-01-27 22:41:00
f989b5e5,7,1432.57,compra,vestuário,boleto,2025-03-07 22:41:00
393d0f01,35,1942.58,compra,automotivo,boleto,2025-02-11 22:41:00
e58be715,83,3024.07,venda,livros,boleto,2025-01-25 22:41:00
c21d336e,28,1813.08,compra,eletrônicos,cartão de crédito,2025-01-26 22:41:00
928b4d2b,57,1600.54,compra,livros,boleto,2025-02-17 22:41:00
d4f26501,5,4723.55,venda,automotivo,cartão de crédito,2025-01-21 22:41:00
20f32b8f,83,776.68,compra,eletrônicos,transferência,2025-02-04 22:41:00
3f61339f,4,1756.72,compra,eletrônicos,PIX,2025-01-12 22:41:00
16c378f5,9,2866.68,compra,livros,boleto,2025-02-18 22:41:00
6e7812ed,64,4648.31,compra,automotivo,cartão de crédito,2025-03-02 22:41:00
5999f0d8,74,4986.77,venda,livros,cartão de crédito,2025-01-20 22:41:00
c499585a,85,802.41,compra,alimentação,transferência,2025-03-06 22:41:00
8768d58e,33,2951.92,compra,livros,transferência,2025-02-05 22:41:00
308d23ba,100,80.03,venda,automotivo,PIX,2025-01-12 22:41:00
1c7572ef,31,3331.76,venda,automotivo,boleto,2025-03-07 22:41:00
3a27617e,72,4303.64,venda,alimentação,cartão de crédito,2025-02-14 22:41:00
f8501ba4,6,3184.56,compra,eletrônicos,PIX,2025-01-16 22:41:00
cce5e4fb,93,4309.69,compra,vestuário,boleto,2025-02-12 22:41:00
74a0b285,5,3499.17,compra,automotivo,boleto,2025-03-08 22:41:00
37f168ad,27,2293.49,venda,alimentação,transferência,2025-02-22 22:41:00
f161f398,9,2260.23,venda,livros,transferência,2025-02-11 22:41:00
bf6bb8b4,37,3594.04,compra,alimentação,boleto,2025-02-13 22:41:00
76aa3b3a,6,4039.24,compra,alimentação,PIX,2025-02-23 22:41:00
c2772fe2,8,4467.85,venda,livros,PIX,2025-01-14 22:41:00
488541fe,23,3532.66,compra,alimentação,transferência,2025-02-10 22:41:00
a87ab1d3,23,1578.43,venda,vestuário,boleto,2025-02-07 22:41:00
696bda0a,45,3116.01,compra,alimentação,transferência,2025-01-12 22:41:00
69f2293a,44,1142.4,venda,alimentação,transferência,2025-03-09 22:41:00
6e4f9c99,40,3323.21,compra,alimentação,cartão de crédito,2025-02-22 22:41:00
f342f6c9,93,4878.48,venda,eletrônicos,cartão de crédito,2025-02-20 22:41:00
03105b21,18,4293.86,compra,eletrônicos,cartão de crédito,2025-02-25 22:41:00
e4dc4d98,78,739.44,venda,livros,transferência,2025-02-26 22:41:00
bdbdb3f0,79,1832.98,venda,eletrônicos,transferência,2025-02-18 22:41:00
3991148b,59,1867.4,venda,livros,transferência,2025-02-06 22:41:00
e880aee7,49,2801.73,venda,livros,cartão de crédito,2025-01-25 22:41:00
f876b3f7,32,4018.19,venda,vestuário,PIX,2025-01-27 22:41:00
e4c39504,46,3773.96,venda,livros,transferência,2025-02-15 22:41:00
49510282,40,4866.84,venda,vestuário,PIX,2025-01-29 22:41:00
7b4ab800,14,1320.59,compra,vestuário,boleto,2025-01-14 22:41:00
00bf60a8,2,1105.65,venda,livros,transferência,2025-02-27 22:41:00
95324e9e,93,1171.26,compra,eletrônicos,cartão de crédito,2025-02-13 22:41:00
81630a0e,45,4586.47,venda,eletrônicos,cartão de crédito,2025-02-14 22:41:00
a6cfd40e,12,3548.97,compra,alimentação,cartão de crédito,2025-03-06 22:41:00
872e9d78,65,4504.86,compra,alimentação,cartão de crédito,2025-01-30 22:41:00
c4f750d9,67,1015.84,compra,livros,cartão de crédito,2025-03-07 22:41:00
470f379c,5,918.77,compra,alimentação,PIX,2025-02-22 22:41:00
353da2c5,90,1844.5,compra,alimentação,cartão de crédito,2025-01-22 22:41:00
ce2517b4,19,1278.25,venda,livros,PIX,2025-01-10 22:41:00
98671d44,29,1986.35,compra,automotivo,cartão de crédito,2025-02-28 22:41:00
2bfeeb28,67,4536.5,venda,alimentação,cartão de crédito,2025-02-14 22:41:00
d19df3b2,23,2591.22,compra,vestuário,PIX,2025-02-12 22:41:00
259313c0,67,3334.09,venda,livros,boleto,2025-03-05 22:41:00
60428d34,72,2393.4,venda,vestuário,boleto,2025-02-09 22:41:00
747fe8bf,25,842.47,compra,automotivo,cartão de crédito,2025-03-07 22:41:00
8fb3af3b,79,2857.8,venda,vestuário,PIX,2025-01-16 22:41:00
d8207865,93,71.64,compra,automotivo,cartão de crédito,2025-01-29 22:41:00
3d960d14,33,2709.12,compra,eletrônicos,boleto,2025-01-24 22:41:00
8a8b264e,61,1276.04,compra,automotivo,transferência,2025-02-14 22:41:00
706f6c94,1,61.11,compra,eletrônicos,PIX,2025-03-05 22:41:00
d367d9ac,21,4500.04,compra,automotivo,PIX,2025-01-29 22:41:00
f89625ab,73,2550.6,compra,alimentação,transferência,2025-01-22 22:41:00
1da3ae8e,49,112.57,compra,automotivo,cartão de crédito,2025-02-10 22:41:00
d0a3449b,34,3075.81,venda,vestuário,PIX,2025-02-18 22:41:00
8a1c03fd,67,1956.06,compra,eletrônicos,PIX,2025-01-27 22:41:00
5d7930e7,83,4107.5,venda,alimentação,PIX,2025-02-24 22:41:00
b2e601d0,23,623.92,compra,automotivo,PIX,2025-03-04 22:41:00
51b5b02e,52,3689.29,compra,livros,PIX,2025-02-04 22:41:00
c2cd2bcc,52,140.47,compra,livros,cartão de crédito,2025-03-04 22:41:00
53a979ab,22,3867.17,compra,vestuário,boleto,2025-01-17 22:41:00
387c6537,42,4405.06,compra,vestuário,cartão de crédito,2025-03-09 22:41:00
f69231f8,100,1252.65,compra,livros,cartão de crédito,2025-01-15 22:41:00
d5b0d42b,48,1655.91,compra,automotivo,PIX,2025-02-18 22:41:00
e2d3bedf,41,2394.49,venda,vestuário,cartão de crédito,2025-02-06 22:41:00
eec37cd8,78,405.73,compra,alimentação,boleto,2025-01-25 22:41:00
5c9c7850,11,2606.47,compra,automotivo,cartão de crédito,2025-01-28 22:41:00
17994977,1,96.08,compra,automotivo,PIX,2025-01-17 22:41:00
eceec9e3,20,979.21,venda,automotivo,boleto,2025-01-20 22:41:00
5e4a6241,10,2878.88,compra,livros,PIX,2025-01-30 22:41:00
aaf1ead8,21,4094.29,venda,automotivo,PIX,2025-02-25 22:41:00
1503c4f0,35,880.02,compra,vestuário,PIX,2025-02-10 22:41:00
ae7ad9fa,43,2380.36,compra,alimentação,cartão de crédito,2025-01-11 22:41:00
8d4ade94,86,4777.64,venda,vestuário,transferência,2025-02-28 22:41:00
f052663e,81,4869.38,venda,vestuário,cartão de crédito,2025-02-13 22:41:00
70828afa,72,783.69,venda,eletrônicos,PIX,2025-01-14 22:41:00
e8fe201b,88,3902.06,compra,alimentação,cartão de crédito,2025-01-10 22:41:00
5ca468ed,91,346.82,venda,alimentação,transferência,2025-02-14 22:41:00
0586ca15,80,4603.8,compra,livros,PIX,2025-01-13 22:41:00
6428a734,90,4703.41,venda,vestuário,transferência,2025-01-24 22:41:00
925c0380,8,2868.39,venda,vestuário,transferência,2025-02-05 22:41:00
1515e965,87,411.31,venda,vestuário,PIX,2025-02-18 22:41:00
2e17688b,21,4274.83,compra,alimentação,boleto,2025-01-26 22:41:00
91531fdd,36,2311.45,venda,eletrônicos,PIX,2025-01-28 22:41:00
946cf416,67,1855.33,compra,livros,boleto,2025-02-02 22:41:00
e63678dc,88,4931.21,venda,alimentação,PIX,2025-02-21 22:41:00
738e538e,60,4880.13,venda,automotivo,PIX,2025-02-12 22:41:00
340910cf,50,2300.35,venda,vestuário,PIX,2025-01-11 22:41:00
b375bad1,93,4094.1,venda,vestuário,boleto,2025-02-08 22:41:00
d6eb0b61,39,2917.73,compra,automotivo,boleto,2025-01-24 22:41:00
b79e7f7a,36,1584.21,compra,livros,PIX,2025-02-11 22:41:00
df5d1d39,84,4101.62,venda,vestuário,boleto,2025-02-23 22:41:00
66721e3b,48,849.87,venda,automotivo,transferência,2025-02-15 22:41:00
f8ab62fe,86,3095.11,venda,automotivo,transferência,2025-02-17 22:41:00
3051d407,24,2604.97,venda,livros,cartão de crédito,2025-02-25 22:41:00
36b98d62,63,2235.75,compra,automotivo,cartão de crédito,2025-01-28 22:41:00
379dadce,42,890.0,venda,alimentação,PIX,2025-03-10 22:41:00
6db0cdf3,96,3969.9,venda,alimentação,PIX,2025-01-27 22:41:00
81fd173b,88,3745.63,compra,livros,PIX,2025-02-03 22:41:00
88edf61b,65,2399.67,venda,eletrônicos,PIX,2025-01-15 22:41:00
c7a671dc,67,2810.08,venda,eletrônicos,PIX,2025-02-02 22:41:00
21647bf6,71,3593.36,compra,livros,transferência,2025-02-22 22:41:00
1f968cb6,95,4569.29,compra,automotivo,transferência,2025-02-09 22:41:00
9a80c4bc,20,385.21,compra,eletrônicos,transferência,2025-01-28 22:41:00
6b008226,48,1496.9,venda,alimentação,cartão de crédito,2025-02-22 22:41:00
d943928a,47,3132.61,compra,automotivo,cartão de crédito,2025-02-01 22:41:00
f6dd86a6,42,2931.67,venda,livros,PIX,2025-01-14 22:41:00
dc9d4ccc,3,1235.73,venda,automotivo,boleto,2025-02-11 22:41:00
07ecb1d5,73,4215.36,compra,eletrônicos,PIX,2025-02-10 22:41:00
64c7867e,49,3130.67,venda,eletrônicos,boleto,2025-01-15 22:41:00
f05f265f,26,1365.6,venda,livros,PIX,2025-01-22 22:41:00
a592dadd,85,3139.73,compra,alimentação,cartão de crédito,2025-01-18 22:41:00
6e767e43,53,1649.19,venda,alimentação,boleto,2025-02-24 22:41:00
4ac0fa9e,45,3253.3,venda,alimentação,transferência,2025-02-24 22:41:00
88149798,32,2092.62,compra,eletrônicos,cartão de crédito,2025-02-25 22:41:00
47f11c71,51,55.34,compra,automotivo,PIX,2025-02-15 22:41:00
4b946d7a,22,938.98,compra,automotivo,transferência,2025-01-31 22:41:00
fe29b360,80,4653.99,venda,livros,PIX,2025-01-15 22:41:00
667f3dab,86,2369.2,venda,alimentação,cartão de crédito,2025-02-13 22:41:00
a7ccc5c0,3,661.83,venda,vestuário,cartão de crédito,2025-01-15 22:41:00
2ce14675,52,871.49,venda,alimentação,cartão de crédito,2025-02-10 22:41:00
95948ef8,25,3043.84,venda,alimentação,PIX,2025-01-24 22:41:00
8662425b,48,2236.57,compra,eletrônicos,boleto,2025-01-20 22:41:00
de32f9ab,6,3271.07,venda,vestuário,PIX,2025-02-19 22:41:00
b52697e8,31,2128.87,compra,automotivo,boleto,2025-01-31 22:41:00
01078cd8,51,2522.22,venda,alimentação,cartão de crédito,2025-02-26 22:41:00
a9d86607,55,1355.57,venda,livros,transferência,2025-02-05 22:41:00
5ca46fdf,34,3032.63,venda,automotivo,boleto,2025-01-23 22:41:00
ab02a5d3,90,2809.14,venda,vestuário,PIX,2025-02-27 22:41:00
aeebc20a,49,1466.44,compra,automotivo,boleto,2025-01-16 22:41:00
ffa06532,41,139.17,venda,vestuário,transferência,2025-02-20 22:41:00
a8c7670a,6,1561.97,venda,eletrônicos,transferência,2025-03-05 22:41:00
31cdb48c,58,2935.46,venda,eletrônicos,PIX,2025-02-25 22:41:00
0273c568,96,3582.2,compra,livros,transferência,2025-02-23 22:41:00
6e21e33a,14,4387.36,venda,automotivo,boleto,2025-02-24 22:41:00
128d584a,23,2332.2,venda,alimentação,transferência,2025-02-08 22:41:00
6cd6d04b,99,4152.13,compra,automotivo,transferência,2025-02-21 22:41:00
2bf69048,99,2382.21,compra,alimentação,transferência,2025-02-17 22:41:00
e95d62a9,47,2580.01,compra,eletrônicos,PIX,2025-01-26 22:41:00
e1c09485,57,3819.82,venda,alimentação,transferência,2025-02-14 22:41:00
98822739,58,561.67,compra,automotivo,transferência,2025-01-14 22:41:00
27d66483,24,1591.62,venda,eletrônicos,transferência,2025-01-10 22:41:00
b7c9a7c2,62,4931.27,venda,vestuário,PIX,2025-02-09 22:41:00
72484fa5,3,762.68,compra,vestuário,boleto,2025-02-18 22:41:00
428eec1b,32,4305.85,compra,livros,transferência,2025-02-18 22:41:00
e73dda6b,31,3245.46,compra,vestuário,boleto,2025-01-19 22:41:00
ef88aa3c,49,2909.33,venda,alimentação,boleto,2025-01-18 22:41:00
6212190b,70,2619.07,venda,vestuário,boleto,2025-01-24 22:41:00
f0e6f842,13,206.47,venda,vestuário,boleto,2025-01-10 22:41:00
d3772c40,8,3593.21,venda,eletrônicos,transferência,2025-02-21 22:41:00
fe6c0925,5,1639.25,compra,automotivo,transferência,2025-01-13 22:41:00
dcac0d7b,63,3671.06,compra,automotivo,transferência,2025-02-27 22:41:00
6e2cd731,42,4960.18,compra,alimentação,transferência,2025-01-18 22:41:00
9ec1f565,31,743.06,venda,vestuário,cartão de crédito,2025-02-08 22:41:00
c302aac1,28,1775.77,compra,automotivo,cartão de crédito,2025-01-17 22:41:00
a3f0bb49,95,1541.92,compra,vestuário,PIX,2025-02-21 22:41:00
6746de21,93,2589.33,compra,alimentação,cartão de crédito,2025-03-10 22:41:00
9c697a9f,3,642.13,compra,livros,transferência,2025-01-22 22:41:00
efc03d95,91,4732.17,venda,alimentação,cartão de crédito,2025-03-02 22:41:00
2d68fc56,23,1370.79,compra,alimentação,cartão de crédito,2025-01-30 22:41:00
5c13e3ff,35,1510.6,venda,eletrônicos,transferência,2025-02-11 22:41:00
94712f3c,10,4827.79,venda,automotivo,PIX,2025-01-19 22:41:00
2afa3626,29,2457.31,compra,automotivo,boleto,2025-03-04 22:41:00
aca2a35d,86,2354.96,compra,alimentação,transferência,2025-02-06 22:41:00
b652624d,17,456.28,venda,automotivo,PIX,2025-01-14 22:41:00
365d09b6,16,2088.41,compra,automotivo,boleto,2025-01-21 22:41:00
4e2c3a19,53,4481.67,venda,vestuário,PIX,2025-01-23 22:41:00
e5c03c19,47,1360.86,compra,automotivo,boleto,2025-01-16 22:41:00
f5fd1bb8,57,1691.92,compra,livros,transferência,2025-01-10 22:41:00
32c005da,80,2873.42,compra,eletrônicos,PIX,2025-01-17 22:41:00
c77280d3,75,1268.75,compra,vestuário,cartão de crédito,2025-02-05 22:41:00
4b9b9aea,12,3883.89,venda,automotivo,PIX,2025-02-06 22:41:00
7ecbc6e5,90,4459.68,venda,vestuário,PIX,2025-02-06 22:41:00
3b19d016,11,3794.02,compra,alimentação,transferência,2025-03-10 22:41:00
ec85a1fb,17,3057.32,compra,automotivo,PIX,2025-02-04 22:41:00
a8d2c23b,40,4390.81,compra,automotivo,cartão de crédito,2025-01-21 22:41:00
d615efb7,66,438.19,venda,alimentação,transferência,2025-01-11 22:41:00
5e616013,68,1566.17,venda,vestuário,boleto,2025-02-26 22:41:00
08c3a066,15,3554.73,compra,eletrônicos,PIX,2025-01-22 22:41:00
a19cca92,25,2203.66,venda,livros,boleto,2025-02-24 22:41:00
926b19fc,59,2612.64,compra,vestuário,transferência,2025-02-07 22:41:00
b6796584,99,4058.36,venda,eletrônicos,boleto,2025-02-02 22:41:00
d05e3e8e,66,704.56,venda,eletrônicos,PIX,2025-02-16 22:41:00
314cdb61,12,4826.13,venda,automotivo,cartão de crédito,2025-03-05 22:41:00
6c0b0b3f,4,3962.86,compra,vestuário,boleto,2025-02-22 22:41:00
45671e46,70,4297.12,venda,alimentação,transferência,2025-02-12 22:41:00
dc5759ec,35,268.87,compra,automotivo,PIX,2025-01-19 22:41:00
cd30e3e2,41,985.52,venda,vestuário,PIX,2025-02-08 22:41:00
47a44bba,21,1266.35,venda,automotivo,boleto,2025-02-27 22:41:00
3395ed6f,31,1584.19,venda,alimentação,cartão de crédito,2025-01-12 22:41:00
15f2a132,34,1500.06,compra,automotivo,cartão de crédito,2025-03-10 22:41:00
e2e121ec,31,1335.48,venda,vestuário,PIX,2025-02-22 22:41:00
7958e809,62,3903.49,compra,alimentação,cartão de crédito,2025-01-21 22:41:00
aeb8afe9,28,1153.79,compra,livros,boleto,2025-01-29 22:41:00
75dad654,91,4076.67,compra,alimentação,cartão de crédito,2025-01-30 22:41:00
09929ae5,63,2996.32,compra,eletrônicos,transferência,2025-03-06 22:41:00
c6c57f33,30,392.18,venda,automotivo,transferência,2025-03-08 22:41:00
f7858bf1,70,3869.24,venda,alimentação,boleto,2025-01-19 22:41:00
310313bc,99,4069.32,compra,automotivo,boleto,2025-02-26 22:41:00
f3fe6b1d,95,2388.78,venda,automotivo,PIX,2025-01-11 22:41:00
eb48b464,48,150.14,compra,alimentação,cartão de crédito,2025-01-19 22:41:00
5ca18fba,3,500.88,compra,eletrônicos,cartão de crédito,2025-03-03 22:41:00
8092fe32,45,2016.57,compra,vestuário,cartão de crédito,2025-02-20 22:41:00
556ff84d,75,1213.4,venda,vestuário,boleto,2025-02-15 22:41:00
12f766fc,83,1787.01,venda,vestuário,PIX,2025-02-07 22:41:00
18cd700e,26,1362.94,compra,vestuário,cartão de crédito,2025-02-17 22:41:00
63136462,38,471.57,venda,eletrônicos,transferência,2025-02-27 22:41:00
e62eacd9,66,4713.42,venda,automotivo,cartão de crédito,2025-02-07 22:41:00
f8e71ecc,94,1753.85,compra,alimentação,PIX,2025-02-26 22:41:00
d938c603,69,74.9,venda,eletrônicos,cartão de crédito,2025-01-29 22:41:00
5dd38b5d,31,4148.94,compra,alimentação,PIX,2025-03-10 22:41:00
6c8dcb98,95,1820.58,compra,automotivo,transferência,2025-01-20 22:41:00
f1512f50,27,1074.84,compra,eletrônicos,PIX,2025-02-12 22:41:00
793a48ae,40,4570.0,venda,alimentação,boleto,2025-02-16 22:41:00
c71aaf99,41,3011.89,compra,alimentação,boleto,2025-03-06 22:41:00
18a7f262,82,878.52,venda,automotivo,cartão de crédito,2025-03-05 22:41:00
05f57597,25,2454.99,compra,livros,transferência,2025-03-10 22:41:00
f9e19c89,76,3451.96,compra,eletrônicos,PIX,2025-01-16 22:41:00
40540ecc,71,156.79,venda,alimentação,boleto,2025-03-10 22:41:00
a398375c,43,292.14,venda,alimentação,PIX,2025-02-12 22:41:00
1600f035,89,4770.79,compra,livros,boleto,2025-03-02 22:41:00
743df704,63,3898.98,venda,alimentação,PIX,2025-02-24 22:41:00
5a8f4f61,85,1032.25,venda,alimentação,cartão de crédito,2025-01-21 22:41:00
b8e7e02b,35,2833.59,venda,automotivo,PIX,2025-02-22 22:41:00
8113edde,97,2120.75,compra,vestuário,boleto,2025-03-01 22:41:00
bc6cb8db,48,153.44,compra,automotivo,transferência,2025-02-27 22:41:00
48ac0635,13,3144.12,compra,alimentação,transferência,2025-02-03 22:41:00
19e69e67,40,1228.14,compra,livros,transferência,2025-03-06 22:41:00
68ee44a5,68,2055.63,venda,automotivo,PIX,2025-02-17 22:41:00
5c42a4f1,87,2163.83,venda,alimentação,transferência,2025-02-08 22:41:00
d4b4d6f2,82,3704.46,compra,alimentação,PIX,2025-01-27 22:41:00
406b3ec6,33,3735.32,compra,eletrônicos,PIX,2025-01-27 22:41:00
27abb7b7,42,1230.31,compra,livros,transferência,2025-02-24 22:41:00
6433574b,68,3729.73,venda,alimentação,PIX,2025-03-10 22:41:00
1b74d78d,11,141.76,compra,livros,boleto,2025-02-27 22:41:00
10cd7644,72,631.91,venda,vestuário,boleto,2025-01-23 22:41:00
d6bde786,60,3930.19,venda,livros,cartão de crédito,2025-02-18 22:41:00
9fdd3063,100,3681.26,compra,alimentação,cartão de crédito,2025-01-22 22:41:00
124b3dec,61,3879.91,venda,eletrônicos,boleto,2025-02-05 22:41:00
8c8cbe46,10,4644.93,venda,alimentação,PIX,2025-02-01 22:41:00
6cbda34f,49,2965.85,compra,livros,cartão de crédito,2025-01-23 22:41:00
07b41247,16,1516.82,venda,vestuário,boleto,2025-01-24 22:41:00
d999e858,63,2048.7,compra,eletrônicos,PIX,2025-01-28 22:41:00
4633afde,79,901.36,venda,eletrônicos,PIX,2025-01-21 22:41:00
1f3621ee,56,4440.54,compra,automotivo,boleto,2025-03-04 22:41:00
954b901f,86,4233.64,compra,eletrônicos,transferência,2025-03-04 22:41:00
7ed26350,76,4255.77,venda,eletrônicos,PIX,2025-02-11 22:41:00
59e6d0b8,86,3037.93,compra,livros,cartão de crédito,2025-01-13 22:41:00
0a485d26,86,1774.89,venda,automotivo,cartão de crédito,2025-01-19 22:41:00
fbe0a479,83,2039.54,venda,eletrônicos,boleto,2025-03-08 22:41:00
504ad5df,72,3014.37,venda,alimentação,transferência,2025-02-27 22:41:00
1d823f12,84,4796.79,compra,eletrônicos,transferência,2025-01-14 22:41:00
bee1bbaf,78,3458.1,venda,livros,transferência,2025-02-14 22:41:00
baec8fc4,66,790.4,venda,vestuário,transferência,2025-02-04 22:41:00
3daecad3,5,4542.89,compra,vestuário,boleto,2025-01-26 22:41:00
ae1c4887,63,4617.8,venda,eletrônicos,boleto,2025-02-20 22:41:00
9ace4e1c,82,4798.82,venda,vestuário,transferência,2025-02-23 22:41:00
9667f012,5,504.6,compra,automotivo,cartão de crédito,2025-02-07 22:41:00
935c0038,74,3203.57,venda,automotivo,PIX,2025-01-18 22:41:00
1dc5b178,12,4560.95,compra,alimentação,PIX,2025-02-03 22:41:00
5b2b2f37,12,3676.64,venda,eletrônicos,PIX,2025-01-27 22:41:00
1b771a15,92,4293.03,venda,eletrônicos,transferência,2025-02-23 22:41:00
04c01c3a,99,4719.68,compra,livros,PIX,2025-02-28 22:41:00
22aa2772,56,2133.84,compra,vestuário,transferência,2025-02-03 22:41:00
1d7a9d5a,12,592.25,compra,alimentação,PIX,2025-01-15 22:41:00
0453e917,89,4886.68,compra,eletrônicos,cartão de crédito,2025-02-16 22:41:00
e189ad6a,83,4377.17,compra,eletrônicos,cartão de crédito,2025-03-09 22:41:00
c74c4f64,18,2155.01,venda,eletrônicos,boleto,2025-02-24 22:41:00
1f7f4782,96,478.56,compra,automotivo,PIX,2025-01-19 22:41:00
eee0eb27,67,1959.01,compra,automotivo,cartão de crédito,2025-03-06 22:41:00
1fb20e00,56,4238.0,compra,eletrônicos,PIX,2025-01-12 22:41:00
0b23f88f,70,2936.13,venda,vestuário,transferência,2025-02-24 22:41:00
d4455d62,32,940.16,compra,eletrônicos,cartão de crédito,2025-03-01 22:41:00
7a2e84b7,18,3627.65,compra,livros,cartão de crédito,2025-01-20 22:41:00
3de0f596,59,1974.27,compra,automotivo,cartão de crédito,2025-01-13 22:41:00
d1b03a46,86,4758.6,venda,automotivo,transferência,2025-01-22 22:41:00
b87f8a3b,30,1061.31,compra,automotivo,PIX,2025-02-14 22:41:00
